stopID,stopDate,stopTime,stopCity,stopZip,stopReason,stopReasonDesc,stopSearch,stopSearchDesc,stopOutcome,stopOutcomeDesc,stopContra,stopContraDesc,citationType,citationTypeDesc,driverAge,driverGender,driverRace,officer,officerAge,officerRace,officerGender,Location 1
284426,2014-10-13,3:40:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,62,M,W,6,53,W,M,"Woodstock Avenue
"
284429,2014-10-13,4:20:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,34,F,W,6,53,W,M,"Woodstock Avenue
"
284430,2014-10-13,4:20:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,34,F,W,6,53,W,M,"Woodstock Avenue
"
284758,2014-10-13,8:25:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,59,F,W,6,53,W,M,"Woodstock Avenue
"
284706,2014-10-13,10:00:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,27,F,W,6,53,W,M,"West Street
"
284699,2014-10-13,12:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,50,M,B,16,58,W,M,"Woodstock Avenue
"
284751,2014-10-13,1:10:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,29,M,W,16,58,W,M,"Woodstock Avenue
"
284702,2014-10-13,1:30:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,58,F,W,16,58,W,M,"Woodstock Avenue
"
284703,2014-10-13,2:05:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,44,F,W,16,58,W,M,"Woodstock Avenue
"
284746,2014-10-13,2:20:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,24,M,W,16,58,W,M,"Woodstock Avenue
"
284745,2014-10-13,2:55:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,25,F,W,16,58,W,M,"North Main Street
"
285399,2014-10-13,3:10:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,33,F,W,16,58,W,M,"North Main Street
"
284760,2014-10-13,6:35:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,18,M,W,20,39,W,M,"West Street
"
284578,2014-10-13,1:20:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,21,M,B,32,32,W,F,"Strongs Avenue
"
284756,2014-10-13,9:30:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,35,F,W,32,32,W,F,"Cleveland Avenue
"
285415,2014-10-13,12:51:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,51,M,W,36,42,W,M,"Cottage Street
"
284713,2014-10-13,9:03:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,34,M,W,44,31,W,M,"Merchants Row
"
284714,2014-10-13,9:03:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,34,M,W,44,31,W,M,"Merchants Row
"
285103,2014-10-14,6:05:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,32,M,W,6,53,W,M,"West Street
"
285129,2014-10-14,6:20:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,57,F,W,6,53,W,M,"Plaza
"
285131,2014-10-14,6:40:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,34,F,W,6,53,W,M,"Evelyn Street
"
285132,2014-10-14,7:30:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,24,F,W,6,53,W,M,"Merchants Row
"
285134,2014-10-14,8:20:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,51,F,W,6,53,W,M,"Pine Street
"
285137,2014-10-14,8:40:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,21,M,W,6,53,W,M,"West Street
"
285140,2014-10-14,9:10:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,19,F,W,6,53,W,M,"Evelyn Street
"
285408,2014-10-14,9:30:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,30,M,W,6,53,W,M,"West Street
"
285162,2014-10-14,9:40:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,20,F,W,6,53,W,M,"West Street
"
285165,2014-10-14,10:15:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,65,M,W,6,53,W,M,"Strongs Avenue
"
285411,2014-10-14,10:35:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,53,M,W,6,53,W,M,"North Main Street
"
285168,2014-10-14,11:20:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,41,M,W,6,53,W,M,"Woodstock Avenue
"
285099,2014-10-14,11:45:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,62,M,W,16,58,W,M,"Woodstock Avenue
"
285095,2014-10-14,12:05:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,37,M,W,16,58,W,M,"Woodstock Avenue
"
285098,2014-10-14,12:05:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,37,M,W,16,58,W,M,"Woodstock Avenue
"
284988,2014-10-14,12:35:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,41,M,W,16,58,W,M,"Woodstock Avenue
"
284991,2014-10-14,1:10:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,31,F,W,16,58,W,M,"Woodstock Avenue
"
285392,2014-10-14,1:30:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,56,M,W,16,58,W,M,"Woodstock Avenue
"
285396,2014-10-14,1:45:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,80,M,W,16,58,W,M,"Woodstock Avenue
"
285174,2014-10-14,10:05:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,35,M,W,26,44,W,M,"Bellevue Avenue
"
285176,2014-10-14,10:05:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,35,M,W,26,44,W,M,"Bellevue Avenue
"
285417,2014-10-14,10:05:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,35,M,W,26,44,W,M,"Bellevue Avenue
"
285416,2014-10-14,11:25:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,30,M,W,26,44,W,M,"West Street
"
285101,2014-10-14,5:22:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,29,M,W,33,27,A,M,"State Street
"
288279,2014-10-14,10:25:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,37,F,W,38,31,H,M,"Merchants Row
"
285385,2014-10-15,12:20:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,21,M,W,16,58,W,M,"Woodstock Avenue
"
285389,2014-10-15,12:40:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,63,F,W,16,58,W,M,"Woodstock Avenue
"
285388,2014-10-15,12:57:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,59,F,W,16,58,W,M,"Maple Street
"
285387,2014-10-15,1:30:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,72,F,W,16,58,W,M,"Woodstock Avenue
"
285380,2014-10-15,1:47:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,69,M,W,16,58,W,M,"Woodstock Avenue
"
285391,2014-10-15,2:05:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,58,M,W,16,58,W,M,"North Main Street
"
285375,2014-10-15,12:30:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,81,M,W,22,27,W,F,"Park Street
"
286315,2014-10-16,10:23:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,51,M,W,2,26,W,M,"Grove Street
"
286308,2014-10-16,10:31:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,44,F,W,2,26,W,M,"Woodstock Avenue
"
286271,2014-10-16,3:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,33,M,W,4,27,W,M,"South Main Street
"
286272,2014-10-16,4:10:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,29,F,W,4,27,W,M,"State Street
"
285777,2014-10-16,4:34:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,32,M,W,4,27,W,M,"West Street
"
286276,2014-10-16,4:40:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,17,M,W,4,27,W,M,"West Street
"
286353,2014-10-16,7:21:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,32,M,W,4,27,W,M,"State Street
"
286401,2014-10-16,10:45:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,17,M,W,4,27,W,M,"Allen Street
"
286370,2014-10-16,11:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,32,F,W,4,27,W,M,"West Street
"
286367,2014-10-16,11:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,RV,Registration Violation,32,F,W,4,27,W,M,"West STreet
"
285773,2014-10-16,8:10:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,49,M,W,6,53,W,M,"Grove Street
"
286351,2014-10-16,8:45:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,21,M,W,6,53,W,M,"West Street
"
286352,2014-10-16,10:20:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,34,M,W,6,53,W,M,"plaza
"
285736,2014-10-16,11:10:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,19,M,W,6,53,W,M,"Merchants Row
"
285775,2014-10-16,9:55:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,25,F,W,20,39,W,M,"River Street
"
286165,2014-10-16,8:10:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,35,F,W,32,32,W,F,"Woodstock Avenue
"
286164,2014-10-16,10:10:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,32,F,W,44,31,W,M,"River Street
"
286292,2014-10-16,10:30:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,19,M,W,44,31,W,M,"River Street
"
286296,2014-10-16,10:30:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,19,M,W,44,31,W,M,"River Street
"
286346,2014-10-17,9:15:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,36,F,W,2,26,W,M,"West Street
"
286349,2014-10-17,9:15:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,36,F,W,2,26,W,M,"West Street
"
286347,2014-10-17,9:15:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,RV,Registration Violation,36,F,W,2,26,W,M,"West Street
"
288280,2014-10-17,11:55:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,21,F,W,2,26,W,M,"Wales Street
"
286551,2014-10-17,9:20:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,22,M,W,4,27,W,M,"West Street
"
286552,2014-10-17,9:20:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,22,M,W,4,27,W,M,"West Street
"
286553,2014-10-17,11:45:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,A,Arrest for Violation,X,No Applicable/No Search,MV,Moving Violation,23,M,W,4,27,W,M,"Evelyn Street
"
286554,2014-10-17,11:45:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,A,Arrest for Violation,X,No Applicable/No Search,MV,Moving Violation,23,M,W,4,27,W,M,"Evelyn Street
"
286570,2014-10-17,11:45:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,A,Arrest for Violation,X,No Applicable/No Search,MV,Moving Violation,23,M,W,4,27,W,M,"Evelyn Street
"
287104,2014-10-17,11:45:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,A,Arrest for Violation,X,No Applicable/No Search,MV,Moving Violation,23,M,W,4,27,W,M,"Evelyn Street
"
286571,2014-10-17,6:54:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,19,M,W,32,32,W,F,"Woodstock Avenue
"
285782,2014-10-17,9:45:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,27,F,W,33,27,A,M,"Merchants row
"
286304,2014-10-17,12:20:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,29,M,W,33,27,A,M,"Merchants Row
"
286350,2014-10-18,2:15:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,A,Arrest for Violation,X,No Applicable/No Search,MV,Moving Violation,38,F,W,2,26,W,M,"Merchants Row
"
286299,2014-10-18,2:15:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,A,Arrest for Violation,X,No Applicable/No Search,MV,Moving Violation,38,F,W,2,26,W,M,"Merchants Row
"
286312,2014-10-18,10:31:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,44,F,W,2,26,W,M,"Woodstock Avenue
"
286549,2014-10-18,3:10:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,29,M,W,4,27,W,M,"South Main Street
"
288281,2014-10-18,10:00:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,61,M,W,26,44,W,M,"South Main Street
"
288282,2014-10-18,7:36:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,30,M,W,38,31,H,M,"Park Street
"
286169,2014-10-19,6:45:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,74,F,W,24,30,W,M,"grove Street
"
288283,2014-10-19,8:45:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,29,M,B,26,44,W,M,"South Main Street
"
286170,2014-10-20,7:48:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,18,F,W,2,26,W,M,"Strongs Avenue
"
286171,2014-10-20,9:05:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,52,M,W,2,26,W,M,"South Main Street
"
286172,2014-10-20,10:13:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,32,F,W,24,30,W,M,"Evelyn Street
"
287978,2014-10-20,8:30:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,44,M,H,26,44,W,M,"North Main Street
"
288284,2014-10-20,12:53:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,34,M,W,26,44,W,M,"South Main Street
"
286168,2014-10-20,9:30:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,57,F,W,38,31,H,M,"West Street
"
286167,2014-10-20,9:30:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,57,F,W,38,31,H,M,"West Street
"
286572,2014-10-21,7:51:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,31,M,B,2,26,W,M,"Pine Street
"
286575,2014-10-21,9:00:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,RV,Registration Violation,29,M,W,4,28,W,M,"State Street
"
286576,2014-10-21,10:45:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,21,F,W,4,28,W,M,"West Street
"
286547,2014-10-21,8:00:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,24,M,W,6,53,W,M,"Park Avenue
"
288468,2014-10-21,8:25:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,MV,Moving Violation,51,F,W,16,58,W,M,"Woodstock Avenue
"
288285,2014-10-21,10:15:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,28,M,W,32,32,W,F,"West Street
"
286971,2014-10-22,9:48:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,68,M,W,2,26,W,M,"State Street
"
286972,2014-10-22,10:01:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,N,No Action Taken,X,No Applicable/No Search,,,,M,W,2,26,W,M,"State Street
"
286974,2014-10-22,11:02:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,18,M,W,2,26,W,M,"West Street
"
287096,2014-10-22,11:30:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,31,M,W,2,26,W,M,"West Street
"
287100,2014-10-22,10:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,21,F,W,4,28,W,M,"State Street
"
287093,2014-10-22,11:20:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,51,M,W,6,53,W,M,"Park Avenue
"
287106,2014-10-22,12:05:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,44,F,W,16,58,W,M,"Woodstock Avenue
"
286963,2014-10-22,12:20:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,61,F,W,16,58,W,M,"Woodstock Avenue
"
287089,2014-10-22,12:40:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,28,M,W,16,58,W,M,"Woodstock Avenue
"
286964,2014-10-22,1:00:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,76,F,W,16,58,W,M,"Woodstock Avenue
"
287083,2014-10-22,1:10:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,62,M,B,16,58,W,M,"Woodstock Avenue
"
286965,2014-10-22,1:40:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,52,F,W,16,58,W,M,"Woodstock Avenue
"
287073,2014-10-22,1:59:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,18,F,W,16,58,W,M,"Woodstock Avenue
"
287045,2014-10-22,2:10:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,24,F,W,16,58,W,M,"Temple Street
"
287043,2014-10-22,2:30:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,75,M,W,16,58,W,M,"North Main Street
"
286976,2014-10-22,10:55:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,71,M,W,32,32,W,F,"Crescent Street
"
286969,2014-10-22,9:10:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,48,F,W,33,27,A,M,"North Main Street
"
287103,2014-10-22,2:10:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,23,M,W,51,33,W,M,"Woodstock Avenue
"
287102,2014-10-22,2:10:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,23,M,W,51,33,W,M,"Woodstock Avenue
"
289377,2014-10-22,11:00:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,26,M,B,51,33,W,M,"West Street
"
289248,2014-10-22,11:19:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,28,M,W,51,33,W,M,"West Street
"
289380,2014-10-22,11:19:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,28,M,W,51,33,W,M,"West Street
"
287099,2014-10-23,2:31:00AM,Rutland City,5701,D,Suspicion of DWI,NS,No Search Conducted,A,Arrest for Violation,X,No Applicable/No Search,MV,Moving Violation,43,M,W,2,26,W,M,"West Street
"
286977,2014-10-23,12:30:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,25,F,H,4,28,W,M,"Wales Street
"
287095,2014-10-23,12:50:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,20,M,W,6,53,W,M,"North Main Street
"
287252,2014-10-23,8:33:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,22,F,W,24,30,W,M,"Merchants Row
"
288286,2014-10-23,7:21:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,75,M,W,38,31,H,M,"Merchants Row
"
288024,2014-10-24,10:00:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,20,F,W,2,26,W,M,"Jackson Avenue
"
288028,2014-10-24,11:35:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,29,F,W,2,26,W,M,"Granger Street
"
288027,2014-10-24,11:35:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,29,F,W,2,26,W,M,"Granger Street
"
